id,hotel_id,overall_rating,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,pic_num,tourism,mobile,review_date,helpful_count,owner_replied
122093321,199923,5,5,5,5,5,5,5,8,solo,N,25/12/2011,0,N
122209267,199923,4,3,4,4,4,4,4,0,couple,N,28/12/2011,0,N
122215220,199923,4,3,4,5,2,4,4,0,couple,N,29/12/2011,0,N
122268330,199923,5,5,5,5,5,5,4,0,business,N,29/12/2011,0,N
122314826,199923,4,4,4,5,5,4,5,0,couple,N,31/12/2011,0,N
122488332,199923,4,3,4,5,4,4,5,0,friends,N,03/01/2012,1,N
122841849,199923,4,4,4,5,3,4,4,0,business,N,09/01/2012,0,N
122889155,199923,4,4,4,5,2,3,,1,,N,10/01/2012,0,N
122911702,199923,2,2,3,5,2,3,4,0,couple,N,11/01/2012,4,N
122983395,199923,2,3,2,4,3,2,3,0,family,N,12/01/2012,5,N
123122540,199923,5,5,5,5,5,5,5,0,family,N,15/01/2012,0,N
123169609,199923,4,4,4,5,4,3,5,3,couple,N,16/01/2012,0,N
123223389,199923,3,3,3,5,4,2,5,0,couple,N,17/01/2012,0,N
123324349,199923,4,3,4,5,5,4,5,0,business,N,19/01/2012,0,N
123664541,199923,5,4,5,5,5,4,5,0,business,N,26/01/2012,0,N
123804362,199923,5,4,4,5,5,5,5,0,couple,N,29/01/2012,0,N
124348403,199923,5,5,5,5,5,5,,0,,N,09/02/2012,0,N
124395582,199923,4,4,5,5,5,5,4,0,business,N,10/02/2012,0,N
124522310,199923,3,2,3,5,4,4,4,0,business,N,13/02/2012,0,N
124689302,199923,5,4,4,5,5,4,4,0,family,N,16/02/2012,0,N
124863495,199923,4,4,5,5,5,4,5,0,business,N,20/02/2012,0,N
124922023,199923,3,3,4,5,5,2,4,0,couple,N,20/02/2012,1,N
124922585,199923,5,5,4,5,5,5,5,0,business,N,20/02/2012,0,N
124953811,199923,5,5,5,5,5,5,5,0,couple,N,21/02/2012,0,N
124967957,199923,3,3,4,5,4,4,2,0,business,N,21/02/2012,0,N
125120572,199923,5,5,5,5,5,5,5,0,solo,N,24/02/2012,0,N
125152746,199923,5,5,5,5,5,5,5,0,business,N,24/02/2012,0,N
125218088,199923,4,3,4,5,4,5,5,0,couple,N,26/02/2012,0,N
125232454,199923,5,4,5,4,5,5,5,3,couple,N,26/02/2012,1,N
126098476,199923,4,3,5,5,5,2,4,4,family,N,14/03/2012,6,N
126412447,199923,4,2,4,5,4,4,5,0,business,N,20/03/2012,1,N
126416989,199923,2,1,3,5,3,3,3,0,business,N,20/03/2012,10,N
126708977,199923,4,3,5,5,5,2,5,0,business,N,26/03/2012,3,N
127652715,199923,4,3,4,5,5,4,5,0,couple,N,11/04/2012,1,N
127910248,199923,4,4,5,5,5,5,5,2,family,N,15/04/2012,1,N
127993698,199923,4,4,5,5,5,4,5,0,business,N,16/04/2012,1,N
128164231,199923,4,3,5,5,5,3,5,0,couple,N,19/04/2012,3,N
128387746,199923,4,4,4,5,4,4,4,0,couple,N,23/04/2012,0,N
128512918,199923,5,4,5,5,5,5,5,0,business,N,24/04/2012,1,N
128898722,199923,5,4,4,5,5,5,5,0,family,N,27/04/2012,1,N
129454490,199923,4,4,4,5,4,5,5,0,business,N,06/05/2012,3,N
129791609,199923,5,5,5,5,5,5,5,0,family,N,11/05/2012,2,N
129831912,199923,4,5,4,5,4,4,5,0,couple,N,12/05/2012,1,N
129966027,199923,5,,,,,,,0,family,Y,14/05/2012,2,N
130414908,199923,4,4,5,5,5,4,4,6,couple,N,22/05/2012,1,N
130618375,199923,3,2,5,5,2,3,4,2,business,N,26/05/2012,3,N
130667556,199923,5,3,4,5,4,4,5,0,business,N,27/05/2012,2,N
130722355,199923,4,5,5,5,5,5,5,0,couple,N,28/05/2012,3,N
131245909,199923,5,4,5,5,5,5,5,0,business,N,04/06/2012,2,N
131404608,199923,3,3,3,5,3,3,4,0,family,N,06/06/2012,1,N
131611437,199923,4,3,4,5,5,4,5,1,business,N,09/06/2012,1,N
132624022,199923,5,3,5,5,5,5,5,0,business,N,23/06/2012,3,N
132851503,199923,5,4,5,5,5,5,5,0,solo,N,26/06/2012,0,N
132929482,199923,4,3,3,5,4,4,5,0,business,N,27/06/2012,0,N
132946592,199923,4,4,4,4,4,4,4,0,solo,N,28/06/2012,3,N
133125165,199923,5,4,5,5,5,4,,0,,N,30/06/2012,0,N
133169606,199923,4,4,4,5,5,4,4,0,business,N,01/07/2012,0,N
133978786,199923,4,3,5,5,3,5,5,0,friends,N,10/07/2012,3,N
134084650,199923,4,4,4,5,4,4,4,0,couple,N,11/07/2012,0,N
134252616,199923,4,3,4,4,4,3,4,0,business,N,13/07/2012,0,N
134329664,199923,4,4,4,5,5,5,4,0,solo,N,13/07/2012,0,N
134410423,199923,3,4,5,5,5,1,4,0,couple,N,15/07/2012,2,N
134466659,199923,5,5,5,5,5,4,5,0,business,N,15/07/2012,0,N
134786832,199923,5,4,4,5,5,5,5,0,couple,N,18/07/2012,0,N
134857227,199923,5,5,5,5,5,5,5,0,business,N,19/07/2012,1,N
134965977,199923,4,5,4,5,4,4,4,0,couple,N,21/07/2012,1,N
134967380,199923,5,5,5,5,5,5,5,0,couple,N,21/07/2012,2,N
134993156,199923,5,5,5,5,5,5,5,1,solo,N,21/07/2012,0,N
135008116,199923,4,4,4,5,4,4,4,0,family,N,21/07/2012,1,N
135131381,199923,5,5,4,5,5,5,4,0,business,N,23/07/2012,2,N
135136460,199923,4,4,4,5,4,4,4,0,business,N,23/07/2012,1,N
135263574,199923,4,5,5,5,5,4,,0,,Y,24/07/2012,3,N
135280197,199923,5,5,5,5,5,5,5,0,friends,N,24/07/2012,0,N
135295483,199923,5,4,5,5,5,5,5,0,business,N,24/07/2012,0,N
135308118,199923,4,4,4,5,4,4,5,0,couple,N,25/07/2012,0,N
135433103,199923,5,2,5,5,5,3,5,0,business,N,26/07/2012,3,N
135615860,199923,2,2,2,5,4,2,3,0,couple,N,28/07/2012,4,N
135719598,199923,5,5,5,5,5,4,5,0,couple,N,29/07/2012,0,N
135724243,199923,5,4,5,5,5,4,5,3,couple,N,29/07/2012,2,N
135869869,199923,5,5,5,5,5,5,5,0,family,N,31/07/2012,0,N
135952658,199923,5,5,5,5,5,4,5,0,family,N,01/08/2012,2,N
136241343,199923,5,5,4,5,5,4,5,0,solo,N,04/08/2012,1,N
136439886,199923,5,5,5,5,5,5,5,0,couple,N,06/08/2012,0,N
136495543,199923,4,4,4,5,4,5,4,0,family,N,07/08/2012,0,N
136721127,199923,4,4,4,5,5,3,5,0,family,N,09/08/2012,2,N
136753736,199923,5,,,,,,,0,couple,N,09/08/2012,0,N
137038105,199923,5,5,5,5,5,5,5,0,family,N,13/08/2012,0,N
137408643,199923,4,3,4,5,4,4,4,0,family,N,16/08/2012,0,N
137457026,199923,5,5,5,5,5,5,5,0,business,N,17/08/2012,0,N
137496159,199923,3,3,3,4,2,3,3,0,friends,N,17/08/2012,0,N
137774205,199923,4,4,5,5,4,3,5,0,couple,N,20/08/2012,0,N
137881113,199923,5,4,5,5,5,4,5,0,couple,N,21/08/2012,1,N
137885532,199923,3,3,3,5,4,2,2,0,business,N,21/08/2012,0,N
137887177,199923,4,4,4,5,4,4,5,0,solo,N,21/08/2012,0,N
138321588,199923,4,3,4,5,4,4,4,0,couple,N,25/08/2012,0,N
138420962,199923,4,4,4,5,5,5,5,0,business,N,26/08/2012,0,N
138454703,199923,4,,,,,,,0,friends,Y,26/08/2012,0,N
138573326,199923,2,,,,,2,,0,business,N,27/08/2012,4,N
139065291,199923,5,5,5,5,5,5,5,0,couple,N,01/09/2012,0,N
139131213,199923,5,4,5,5,5,5,5,0,solo,N,02/09/2012,0,N
139288977,199923,5,3,5,5,5,5,4,0,couple,N,03/09/2012,0,N
139573612,199923,5,4,5,5,4,5,5,4,couple,N,06/09/2012,0,N
139685707,199923,5,4,5,5,5,4,5,2,friends,N,07/09/2012,1,N
139783568,199923,1,,,,,,,0,couple,N,09/09/2012,8,N
139902450,199923,4,3,3,5,5,5,5,0,couple,N,10/09/2012,0,N
140202016,199923,5,4,5,5,5,5,5,0,couple,N,13/09/2012,1,N
140663812,199923,3,2,4,3,3,3,4,0,family,N,19/09/2012,1,N
140753153,199923,4,5,4,5,5,4,5,0,family,N,20/09/2012,0,N
140959751,199923,4,4,5,5,5,3,5,8,friends,N,22/09/2012,0,N
141066971,199923,4,3,5,4,4,4,4,0,couple,N,24/09/2012,0,N
141077207,199923,3,3,3,5,3,3,3,0,business,N,24/09/2012,0,N
141515976,199923,5,5,4,5,5,5,5,0,family,N,28/09/2012,0,N
141533707,199923,5,4,4,5,5,4,5,0,business,N,28/09/2012,1,N
141543493,199923,3,2,4,5,4,3,4,0,business,N,28/09/2012,1,N
141566757,199923,5,5,4,5,4,5,5,0,friends,N,29/09/2012,1,N
142235326,199923,5,4,5,5,5,5,5,8,couple,N,07/10/2012,0,N
142519422,199923,3,3,3,4,4,3,3,0,family,N,10/10/2012,1,N
142627208,199923,4,3,4,5,5,4,5,0,couple,N,12/10/2012,1,N
142656209,199923,4,4,4,4,4,4,4,0,business,N,12/10/2012,1,N
142688052,199923,4,3,5,5,5,4,5,0,solo,N,12/10/2012,1,N
142789665,199923,3,4,3,5,5,2,5,0,couple,N,14/10/2012,2,N
142871109,199923,5,4,5,5,5,5,5,0,business,N,15/10/2012,1,N
143013669,199923,5,5,5,5,5,5,5,0,business,N,17/10/2012,1,N
143694758,199923,5,5,5,5,5,5,5,0,family,N,25/10/2012,1,N
143915523,199923,5,5,5,5,5,5,5,0,couple,N,28/10/2012,2,N
144625627,199923,5,5,5,5,5,5,,0,,Y,05/11/2012,1,N
145070276,199923,5,4,5,5,5,4,5,0,solo,N,10/11/2012,1,N
145904670,199923,3,3,3,4,4,3,,0,,N,21/11/2012,5,N
145991124,199923,4,4,4,5,5,4,5,0,business,N,22/11/2012,4,N
146460136,199923,3,2,,4,4,3,4,0,couple,N,29/11/2012,8,N
146598061,199923,5,5,5,5,5,5,5,0,business,N,01/12/2012,3,N
147186346,199923,4,4,5,5,4,4,3,0,couple,N,11/12/2012,1,N
147208713,199923,3,3,4,5,3,3,4,0,couple,N,11/12/2012,3,N
147883503,199923,4,3,4,5,4,4,4,0,business,N,21/12/2012,1,N
147932182,199923,5,,,,,,,0,business,N,22/12/2012,1,N
148234883,199923,4,4,4,4,4,4,4,0,family,N,28/12/2012,1,N
148389710,199923,5,5,5,5,5,5,5,0,couple,N,30/12/2012,1,N
148477708,199923,5,,,,,,,0,couple,Y,31/12/2012,1,N
148480163,199923,5,5,5,5,5,5,,1,,Y,31/12/2012,0,N
148508147,199923,5,5,5,5,5,5,5,0,couple,N,01/01/2013,0,N
148859383,199923,5,,,,,,,0,family,Y,04/01/2013,0,Y
149547580,199923,5,,,,,,,0,couple,N,12/01/2013,0,N
150251284,199923,5,5,5,5,5,5,5,0,business,N,22/01/2013,0,N
150346443,199923,5,4,5,5,5,5,5,0,business,N,23/01/2013,1,N
150349304,199923,5,5,4,4,4,5,4,3,couple,N,23/01/2013,1,N
150383523,199923,4,4,4,4,4,4,4,0,solo,N,23/01/2013,2,N
150591660,199923,5,5,5,5,5,5,5,0,business,N,25/01/2013,1,N
150665872,199923,5,5,5,5,5,5,,0,,Y,26/01/2013,3,N
151128662,199923,4,4,5,5,3,4,4,8,solo,N,31/01/2013,2,N
152112671,199923,3,3,3,5,5,2,4,0,business,N,14/02/2013,2,N
152168012,199923,4,3,4,5,4,3,4,0,business,N,15/02/2013,0,N
152414187,199923,5,4,5,5,5,5,5,0,family,N,18/02/2013,0,N
152578569,199923,5,5,5,5,5,4,5,6,couple,N,19/02/2013,1,N
152845109,199923,5,4,4,5,5,5,5,0,family,N,22/02/2013,1,N
153233842,199923,2,2,4,5,4,1,4,0,couple,N,26/02/2013,0,N
153427906,199923,5,4,5,5,4,5,4,0,couple,N,01/03/2013,2,N
153746486,199923,5,4,5,5,5,5,5,1,business,N,04/03/2013,1,Y
154660518,199923,3,3,3,5,5,5,5,0,friends,N,15/03/2013,0,N
154848513,199923,3,3,4,5,3,3,4,0,couple,N,17/03/2013,0,N
155015800,199923,5,4,5,5,5,5,4,0,business,N,18/03/2013,2,N
155234269,199923,2,3,3,5,3,3,1,0,business,N,21/03/2013,3,Y
155644202,199923,2,2,2,4,2,3,2,2,couple,N,25/03/2013,3,Y
155898057,199923,4,,,5,5,2,5,0,couple,N,28/03/2013,1,N
156060746,199923,5,3,5,4,5,4,5,0,couple,N,30/03/2013,0,Y
156131965,199923,4,4,4,5,4,5,4,0,business,N,31/03/2013,1,N
157071433,199923,4,5,5,5,5,5,5,0,family,N,08/04/2013,1,N
157156979,199923,4,4,4,5,4,5,3,0,couple,N,09/04/2013,0,N
157293518,199923,5,5,5,5,5,5,,0,,N,10/04/2013,0,N
157992571,199923,4,4,4,5,5,3,4,0,business,N,17/04/2013,1,N
157997442,199923,5,,,,,,,0,solo,Y,17/04/2013,1,Y
158193313,199923,4,5,4,5,4,4,5,0,business,N,19/04/2013,3,N
158431735,199923,5,5,4,5,4,5,5,0,couple,N,21/04/2013,1,N
158468692,199923,5,4,5,5,5,5,,0,,Y,22/04/2013,3,N
158847563,199923,5,5,5,5,5,5,5,0,couple,N,26/04/2013,2,N
159016457,199923,5,5,5,5,5,5,5,0,family,N,28/04/2013,1,N
160479731,199923,5,4,4,5,4,5,4,0,couple,N,12/05/2013,3,N
160803385,199923,4,5,5,5,5,5,,0,,Y,15/05/2013,3,N
161289974,199923,5,4,5,5,5,5,5,0,couple,N,20/05/2013,4,N
161295016,199923,4,,,,,,,0,,N,20/05/2013,2,N
161635427,199923,5,3,4,5,5,5,3,0,business,N,23/05/2013,3,N
161806928,199923,4,,,,,,,0,family,Y,25/05/2013,3,N
162064609,199923,5,4,5,5,5,5,5,0,couple,N,27/05/2013,2,Y
162174754,199923,2,1,1,5,1,1,1,0,couple,N,28/05/2013,7,Y
162939242,199923,3,2,5,5,5,4,4,8,solo,N,04/06/2013,6,N
163413615,199923,4,5,5,5,4,5,5,0,family,N,08/06/2013,2,N
163440354,199923,5,4,5,5,5,5,5,0,family,N,09/06/2013,3,N
163669229,199923,4,3,4,5,5,4,,0,,Y,11/06/2013,1,N
163949988,199923,4,4,5,5,5,4,5,0,solo,N,14/06/2013,1,N
164278801,199923,5,5,5,5,5,5,,0,,N,17/06/2013,2,N
164495528,199923,4,3,5,5,4,3,4,0,business,N,19/06/2013,1,N
164602354,199923,5,,,,,,,1,business,Y,20/06/2013,1,N
164810972,199923,4,4,5,5,5,3,5,0,business,N,22/06/2013,0,N
164872088,199923,4,3,3,5,4,3,3,1,business,N,23/06/2013,2,N
165272498,199923,5,5,5,5,5,5,5,0,couple,N,25/06/2013,1,N
165796964,199923,4,4,3,5,4,3,4,3,friends,N,30/06/2013,0,N
166402696,199923,4,2,4,5,3,3,3,0,couple,N,05/07/2013,1,N
166593435,199923,5,4,5,5,5,5,5,0,couple,N,07/07/2013,0,N
166713413,199923,4,4,5,5,5,3,5,0,friends,N,08/07/2013,3,N
166734941,199923,3,3,5,5,2,4,5,0,family,N,08/07/2013,0,N
167082107,199923,5,4,5,5,5,4,,0,,Y,10/07/2013,0,N
167160869,199923,5,5,5,5,5,5,5,0,couple,N,11/07/2013,0,Y
167203958,199923,5,5,5,5,5,5,5,0,couple,N,11/07/2013,1,Y
167341850,199923,4,,,,,,,0,solo,Y,12/07/2013,0,N
167558388,199923,5,5,5,5,5,5,5,0,family,N,14/07/2013,0,N
168170218,199923,4,4,5,5,5,5,5,0,business,N,19/07/2013,0,N
168318881,199923,5,5,5,5,5,5,5,0,couple,N,20/07/2013,0,N
168402147,199923,4,2,5,5,5,5,5,0,couple,N,21/07/2013,0,N
168689250,199923,4,3,3,5,3,4,4,0,couple,N,23/07/2013,2,N
169186705,199923,4,4,5,5,4,5,,0,,Y,26/07/2013,0,N
169795024,199923,2,,,,,,,0,couple,Y,29/07/2013,6,N
170255167,199923,4,3,4,4,4,4,4,0,solo,N,01/08/2013,1,N
170317621,199923,5,5,5,5,5,5,5,0,couple,N,01/08/2013,0,N
171003095,199923,5,4,5,5,4,5,5,0,family,N,06/08/2013,1,N
171247939,199923,4,3,4,5,4,4,4,0,couple,N,07/08/2013,0,N
171374476,199923,4,,,,,,,0,couple,Y,08/08/2013,1,N
171464178,199923,5,5,5,5,5,5,4,0,couple,N,09/08/2013,0,N
172405059,199923,4,4,4,5,4,5,4,0,solo,N,15/08/2013,0,N
172521152,199923,5,5,4,5,4,4,4,0,solo,N,16/08/2013,0,N
173336446,199923,5,5,5,5,5,5,5,0,solo,N,21/08/2013,0,N
173372250,199923,5,4,3,5,5,5,5,0,couple,N,21/08/2013,0,N
173399010,199923,5,5,5,5,5,5,5,0,family,N,21/08/2013,0,N
173459402,199923,5,5,5,5,5,5,5,0,couple,N,22/08/2013,0,N
173618276,199923,5,4,5,5,5,5,5,0,couple,N,23/08/2013,1,N
173798258,199923,4,,4,5,4,3,,0,,Y,24/08/2013,0,N
174338590,199923,5,4,5,5,5,5,5,0,solo,N,27/08/2013,1,N
174657727,199923,5,4,5,5,5,5,5,0,family,N,29/08/2013,0,N
174976770,199923,5,4,5,5,5,5,5,0,business,N,31/08/2013,1,N
175007113,199923,4,,,,,,,0,couple,N,31/08/2013,0,N
175362540,199923,4,4,,,4,5,5,0,business,N,02/09/2013,3,N
175554932,199923,5,5,5,5,5,5,5,0,business,N,03/09/2013,1,N
175636230,199923,5,,,,,,,0,business,Y,03/09/2013,1,N
175753535,199923,5,4,5,5,5,5,,0,,Y,04/09/2013,2,N
175845380,199923,5,4,5,5,5,5,5,0,couple,N,04/09/2013,0,N
175992527,199923,5,5,5,5,5,5,5,0,family,N,05/09/2013,1,N
176153071,199923,5,4,5,5,5,4,5,0,business,N,07/09/2013,0,N
176176148,199923,5,,,,,,,0,,Y,07/09/2013,0,N
176368383,199923,5,5,5,5,5,5,5,8,solo,N,08/09/2013,0,N
176953646,199923,5,4,5,5,5,5,5,1,couple,N,12/09/2013,0,N
177031234,199923,4,3,4,5,4,2,4,0,friends,N,13/09/2013,2,N
177315202,199923,3,3,3,5,5,2,4,0,business,N,15/09/2013,1,N
177569192,199923,5,4,5,5,5,3,5,0,business,N,17/09/2013,0,N
177703001,199923,4,4,5,5,5,4,4,0,couple,N,18/09/2013,0,N
178348430,199923,4,4,,4,,4,,0,couple,N,23/09/2013,0,N
178379689,199923,4,3,5,5,3,4,5,0,business,N,23/09/2013,0,N
178779451,199923,4,3,3,5,5,3,5,0,couple,N,26/09/2013,1,N
179630075,199923,5,3,5,5,5,4,4,0,friends,N,03/10/2013,0,N
179668924,199923,5,5,5,5,5,5,5,0,business,N,04/10/2013,2,N
179919542,199923,4,4,5,5,5,5,5,0,couple,N,06/10/2013,2,N
180553464,199923,5,5,5,5,5,4,5,0,friends,N,11/10/2013,0,N
180878807,199923,5,4,4,5,4,5,,0,,N,13/10/2013,0,N
180972211,199923,5,5,5,5,5,5,5,0,friends,N,14/10/2013,0,N
181346319,199923,4,4,5,4,4,4,4,0,business,N,17/10/2013,0,N
181401795,199923,3,3,3,5,4,3,4,0,family,N,17/10/2013,0,N
181858068,199923,5,4,4,5,5,4,,3,,N,21/10/2013,0,N
181947628,199923,5,,,,,,,0,business,N,22/10/2013,1,N
182016738,199923,5,4,5,5,5,5,5,0,business,N,22/10/2013,1,N
182191459,199923,5,5,5,5,5,5,5,0,business,N,24/10/2013,0,N
182297502,199923,4,3,4,5,5,3,4,3,friends,N,24/10/2013,3,N
182297759,199923,5,4,5,5,5,5,5,6,business,N,24/10/2013,0,N
182414279,199923,5,4,5,5,5,5,5,0,family,N,25/10/2013,0,N
182862533,199923,5,4,5,5,5,5,5,0,business,N,29/10/2013,0,N
183598598,199923,5,4,5,5,5,5,5,0,business,N,04/11/2013,0,N
183876851,199923,4,,,,,,,0,business,Y,07/11/2013,0,N
184027941,199923,5,4,5,5,5,4,5,0,business,N,08/11/2013,0,N
184666294,199923,4,4,5,5,5,5,4,0,business,N,14/11/2013,0,N
184939851,199923,5,4,4,5,5,5,5,0,solo,N,16/11/2013,1,N
185125673,199923,5,4,5,5,5,5,4,0,couple,N,18/11/2013,0,N
185215303,199923,5,5,5,5,5,5,5,0,couple,N,19/11/2013,1,N
185589237,199923,4,4,4,5,5,3,4,0,business,N,23/11/2013,0,N
185653060,199923,4,5,3,5,3,3,4,0,couple,N,23/11/2013,0,N
185971252,199923,3,,,,,,,1,business,Y,26/11/2013,0,N
186082102,199923,5,5,5,5,5,4,5,0,family,N,27/11/2013,0,N
186304340,199923,4,4,4,5,5,4,,0,,Y,29/11/2013,0,N
186441829,199923,4,4,5,5,3,5,5,0,family,N,01/12/2013,0,N
186629460,199923,4,,,,,,,0,business,Y,03/12/2013,0,N
187670211,199923,4,3,5,5,4,2,4,4,couple,N,15/12/2013,0,N
187702235,199923,5,,,,,5,,0,business,N,15/12/2013,0,N
187994301,199923,5,4,5,5,5,5,5,0,couple,N,18/12/2013,0,N
188123150,199923,5,5,5,5,5,5,4,0,friends,N,20/12/2013,0,N
188359459,199923,5,4,5,5,5,5,5,0,couple,N,23/12/2013,0,N
188602173,199923,5,3,5,5,5,5,5,3,couple,N,26/12/2013,0,N
188642251,199923,4,4,5,4,4,5,5,0,solo,N,26/12/2013,1,N
188752013,199923,4,3,4,5,4,4,4,7,couple,N,27/12/2013,0,N
188882328,199923,4,,,,,,,0,couple,Y,29/12/2013,0,N
188916311,199923,5,5,5,5,5,5,5,8,couple,N,29/12/2013,2,N
189336295,199923,1,2,3,5,4,1,3,0,couple,N,02/01/2014,5,Y
189504838,199923,3,3,3,5,4,4,3,0,family,N,03/01/2014,0,Y
189530840,199923,2,2,2,4,1,1,3,0,business,N,03/01/2014,1,N
189714295,199923,5,5,5,5,5,5,5,0,couple,N,05/01/2014,1,N
189987769,199923,5,4,5,5,5,5,5,0,couple,N,07/01/2014,0,Y
190436450,199923,5,,,,,,,0,friends,Y,10/01/2014,0,Y
190554088,199923,5,4,5,5,5,5,5,0,business,N,11/01/2014,0,Y
190885904,199923,5,3,4,4,4,4,4,0,couple,N,14/01/2014,1,Y
190948051,199923,4,4,5,5,5,5,5,0,friends,N,15/01/2014,0,Y
191285770,199923,5,,,,,,,0,family,Y,18/01/2014,0,N
191570999,199923,4,3,4,5,4,5,5,0,couple,N,21/01/2014,0,N
191917398,199923,5,5,5,5,5,5,5,0,family,N,24/01/2014,0,N
192153360,199923,5,4,5,5,5,4,5,0,friends,N,26/01/2014,0,N
192646621,199923,3,3,4,3,3,3,3,0,couple,N,31/01/2014,1,N
192672780,199923,5,4,5,5,5,5,5,0,family,N,31/01/2014,0,N
192711223,199923,5,4,5,5,5,5,4,0,friends,N,31/01/2014,1,N
193542257,199923,3,3,3,5,3,3,3,0,solo,N,09/02/2014,2,N
193660241,199923,5,5,5,5,5,5,5,0,couple,N,10/02/2014,1,N
194057570,199923,3,3,3,5,4,3,3,0,business,N,14/02/2014,2,N
194716271,199923,3,2,5,5,4,3,5,0,couple,N,20/02/2014,0,N
195361291,199923,5,4,5,5,5,5,5,0,couple,N,25/02/2014,1,N
195547356,199923,5,4,5,5,4,5,5,0,business,N,27/02/2014,1,N
195846892,199923,5,5,5,5,5,5,5,0,business,N,01/03/2014,0,N
196032725,199923,5,5,5,5,5,5,5,0,friends,N,03/03/2014,3,N
196048652,199923,5,4,5,5,5,5,5,0,couple,N,03/03/2014,0,N
196823387,199923,5,5,5,5,5,5,5,0,couple,N,09/03/2014,0,N
196917762,199923,4,4,5,5,5,4,5,6,family,N,10/03/2014,1,N
197114695,199923,4,,,,,,,0,business,Y,11/03/2014,1,N
198298406,199923,5,,,,,,,0,couple,Y,22/03/2014,1,N
198691276,199923,4,3,5,4,5,4,5,0,couple,N,25/03/2014,0,N
198727068,199923,4,4,3,5,4,4,5,0,solo,N,26/03/2014,0,N
198774382,199923,5,4,5,5,5,5,5,0,couple,N,26/03/2014,1,N
198824049,199923,4,,4,4,4,3,3,0,business,N,26/03/2014,0,N
198866459,199923,3,2,4,5,3,3,,0,,Y,27/03/2014,0,N
198945151,199923,5,5,5,5,5,5,5,0,family,N,27/03/2014,0,N
199387985,199923,4,3,5,5,4,1,5,0,business,N,31/03/2014,1,N
199489864,199923,5,5,4,5,5,5,4,0,business,N,01/04/2014,4,N
201023923,199923,5,5,4,4,4,5,4,0,solo,N,14/04/2014,0,N
201258025,199923,5,,,,,,,0,business,Y,15/04/2014,0,N
201938611,199923,4,,,,,,,0,business,Y,20/04/2014,0,N
203002515,199923,5,4,5,5,5,5,5,0,business,N,27/04/2014,0,N
203420359,199923,4,4,4,5,5,5,4,0,family,N,30/04/2014,1,N
203522863,199923,4,3,5,5,5,4,5,0,family,N,30/04/2014,1,N
203636510,199923,4,4,4,4,4,4,4,0,friends,N,01/05/2014,1,N
203956718,199923,4,,,,,,,0,,Y,04/05/2014,1,N
204016846,199923,4,3,3,5,5,3,5,0,business,N,04/05/2014,1,N
204159408,199923,5,3,5,5,5,5,5,0,business,N,05/05/2014,2,N
204219458,199923,4,4,4,5,5,5,5,0,business,N,05/05/2014,1,N
205060843,199923,5,,,,,,,0,business,N,11/05/2014,1,N
205911533,199923,4,,,,,,,0,couple,Y,17/05/2014,1,N
206135219,199923,4,,,,,,,0,couple,Y,19/05/2014,1,N
206146708,199923,5,4,5,5,5,5,5,0,business,N,19/05/2014,1,N
206320406,199923,5,5,5,5,5,5,5,0,couple,N,20/05/2014,3,N
206415475,199923,5,5,5,5,5,5,5,0,business,N,20/05/2014,1,N
206503649,199923,5,5,5,5,5,5,5,0,family,N,21/05/2014,1,N
206704695,199923,5,,,,,,,0,business,Y,23/05/2014,1,N
206934023,199923,4,4,5,5,3,4,5,0,couple,N,25/05/2014,1,N
207016812,199923,3,2,3,4,4,3,3,0,couple,N,25/05/2014,0,N
207399668,199923,5,5,,,5,5,,0,couple,N,27/05/2014,1,N
208262772,199923,5,5,5,5,5,5,5,0,friends,N,31/05/2014,1,N
208478713,199923,5,4,5,5,5,5,5,0,business,N,02/06/2014,3,N
208886817,199923,5,4,4,5,5,5,5,0,couple,N,04/06/2014,0,N
208887949,199923,3,,,,,,,0,couple,Y,04/06/2014,0,N
209456994,199923,4,4,4,5,5,4,5,0,couple,N,08/06/2014,0,N
209942356,199923,5,5,5,5,5,5,5,0,solo,N,11/06/2014,0,N
210155032,199923,5,5,5,5,5,5,5,1,family,N,13/06/2014,0,N
210167336,199923,5,2,4,5,4,5,5,0,business,N,13/06/2014,1,N
210258422,199923,4,,,,,,,0,business,N,14/06/2014,0,N
210331921,199923,4,,,,,,,0,business,Y,14/06/2014,0,N
210336697,199923,4,4,4,5,5,5,4,0,business,N,14/06/2014,0,N
210643257,199923,5,4,4,5,4,5,5,0,friends,N,16/06/2014,0,N
210797618,199923,4,4,4,4,4,5,4,0,business,N,17/06/2014,1,N
210831765,199923,4,2,4,5,3,3,3,0,solo,N,17/06/2014,2,N
211372919,199923,3,2,4,5,3,2,2,0,couple,N,21/06/2014,3,Y
211670887,199923,4,,,,,,,0,business,Y,23/06/2014,0,N
211715804,199923,5,4,5,5,5,5,5,0,business,N,23/06/2014,0,N
211830508,199923,5,5,5,5,5,5,5,2,friends,N,24/06/2014,0,N
211899879,199923,4,,,,,,,0,business,Y,24/06/2014,0,N
211975196,199923,5,4,5,5,5,5,4,0,business,N,25/06/2014,0,N
212047472,199923,4,4,5,5,5,5,5,0,couple,N,25/06/2014,0,N
212234157,199923,5,,,,,,,0,business,Y,26/06/2014,0,N
212365120,199923,3,4,4,5,3,3,4,4,couple,N,27/06/2014,3,Y
